accid,canonical,taxonRank,status,authorship,id,group
0,Aenictus_zhengi,species,accepted,"Zhang, 1995",430725,ants
0,Agraulomyrmex_meridionalis,species,accepted,"Prins, 1983",430729,ants
0,Agraulomyrmex_wilsoni,species,accepted,"Prins, 1983",430730,ants
0,Alloformica_aberrans,species,accepted,"(Mayr, 1877)",430732,ants
0,Alloformica_flavicornis,species,accepted,"(Kuznetsov-Ugamsky, 1926)",430733,ants
0,Alloformica_nitidior,species,accepted,"(Forel, 1904)",430734,ants
0,Alloformica_obscurior,species,accepted,"Dlussky et al., 1990",430735,ants
0,Allomerus_brevipilosus,species,accepted,"Fernandez, 2007",430739,ants
0,Allomerus_decemarticulatus,species,accepted,"Mayr, 1878",430740,ants
0,Allomerus_dentatus,species,accepted,"Fernandez, 2007",430742,ants
0,Allomerus_maietae,species,accepted,"Fernandez, 2007",430744,ants
0,Allomerus_octoarticulatus,species,accepted,"Mayr, 1878",430747,ants
0,Allomerus_septemarticulatus,species,accepted,"Mayr, 1878",430748,ants
0,Allomerus_undecemarticulatus,species,accepted,"Fernandez, 2007",430750,ants
0,Allomerus_vogeli,species,accepted,"Kempf, 1975",430751,ants
0,Amblyopone_aberrans,species,accepted,"Wheeler, 1927",430752,ants
0,Amblyopone_australis,species,accepted,"Erichson, 1842",430753,ants
0,Amblyopone_clarki,species,accepted,"Wheeler, 1927",430755,ants
0,Amblyopone_hackeri,species,accepted,"Wheeler, 1927",430758,ants
0,Amblyopone_leae,species,accepted,"Wheeler, 1927",430761,ants
0,Amblyopone_longidens,species,accepted,"Forel, 1910",430762,ants
0,Amblyopone_mercovichi,species,accepted,"Brown, 1960",430764,ants
0,Amblyopone_michaelseni,species,accepted,"Forel, 1907",430765,ants
0,Ancyridris_polyrhachioides,species,accepted,"Wheeler, 1935",430773,ants
0,Ancyridris_rupicapra,species,accepted,"(Stitz, 1938)",430774,ants
0,Tetramorium_atratulum,species,accepted,"(Schenck, 1852)",430775,ants
0,Aneuretus_simoni,species,accepted,"Emery, 1893",430778,ants
0,Anillidris_bruchi,species,accepted,"Santschi, 1936",430780,ants
0,Anillomyrma_decamera,species,accepted,"(Emery, 1901)",430783,ants
0,Anillomyrma_tridens,species,accepted,"Bolton, 1987",430784,ants
0,Pheidole_antipodum,species,accepted,"(Smith, 1858)",430785,ants
0,Ankylomyrma_coronacantha,species,accepted,"Bolton, 1973",430789,ants
0,Anochetus_africanus,species,accepted,"(Mayr, 1865)",430791,ants
0,Anochetus_agilis,species,accepted,"Emery, 1901",430792,ants
0,Anochetus_altisquamis,species,accepted,"Mayr, 1887",430793,ants
0,Anochetus_angolensis,species,accepted,"Brown, 1978",430796,ants
0,Anochetus_armstrongi,species,accepted,"McAreavey, 1949",430798,ants
0,Anochetus_bequaerti,species,accepted,"Forel, 1913",430802,ants
0,Anochetus_bispinosus,species,accepted,"(Smith, 1858)",430804,ants
0,Anochetus_boltoni,species,accepted,"Fisher & Smith, 2008",430805,ants
0,Anochetus_brevis,species,accepted,"Brown, 1978",430807,ants
0,Anochetus_bytinskii,species,accepted,"Kugler & Ionescu, 2007",430808,ants
0,Anochetus_cato,species,accepted,"Forel, 1901",430812,ants
0,Anochetus_chirichinii,species,accepted,"Emery, 1897",430813,ants
0,Anochetus_chocoensis,species,accepted,"Fernandez, 2008",430814,ants
0,Anochetus_consultans,species,accepted,"(Walker, 1859)",430817,ants
0,Anochetus_diegensis,species,accepted,"Forel, 1912",430820,ants
0,Anochetus_elegans,species,accepted,"Lattke, 1987",430823,ants
0,Anochetus_emarginatus,species,accepted,"(Fabricius, 1804)",430824,ants
0,Anochetus_evansi,species,accepted,"Crawley, 1922",430826,ants
0,Anochetus_faurei,species,accepted,"Arnold, 1948",430828,ants
0,Anochetus_filicornis,species,accepted,"(Wheeler, 1929)",430829,ants
0,Anochetus_fricatus,species,accepted,"Wilson, 1959",430830,ants
0,Anochetus_fuliginosus,species,accepted,"Arnold, 1948",430832,ants
0,Anochetus_ghilianii,species,accepted,"(Spinola, 1851)",430834,ants
0,Anochetus_gladiator,species,accepted,"(Mayr, 1862)",430835,ants
0,Anochetus_goodmani,species,accepted,"Fisher & Smith, 2008",430838,ants
0,Anochetus_gracilis,species,accepted,"Karavaiev, 1925",430840,ants
0,Anochetus_graeffei,species,accepted,"Mayr, 1870",430841,ants
0,Anochetus_grandidieri,species,accepted,"Forel, 1891",430842,ants
0,Anochetus_haytianus,species,accepted,"Wheeler & Mann, 1914",430843,ants
0,Anochetus_horridus,species,accepted,"Kempf, 1964",430844,ants
0,Anochetus_inca,species,accepted,"Wheeler, 1925",430845,ants
0,Anochetus_incultus,species,accepted,"Brown, 1978",430846,ants
0,Anochetus_inermis,species,accepted,"Andre, 1889",430849,ants
0,Anochetus_isolatus,species,accepted,"Mann, 1919",430851,ants
0,Anochetus_jonesi,species,accepted,"Arnold, 1926",430854,ants
0,Anochetus_kanariensis,species,accepted,"Forel, 1900",430855,ants
0,Anochetus_katonae,species,accepted,"Forel, 1907",430856,ants
0,Anochetus_kempfi,species,accepted,"Brown, 1978",430857,ants
0,Anochetus_levaillanti,species,accepted,"Emery, 1895",430862,ants
0,Anochetus_leyticus,species,accepted,"Zettel, 2012",430863,ants
0,Anochetus_longifossatus,species,accepted,"Mayr, 1897",430865,ants
0,Anochetus_longispinus,species,accepted,"Wheeler, 1936",430866,ants
0,Anochetus_madagascarensis,species,accepted,"Forel, 1887",430868,ants
0,Anochetus_madaraszi,species,accepted,"Mayr, 1897",430869,ants
0,Anochetus_maynei,species,accepted,"Forel, 1913",430871,ants
0,Anochetus_mayri,species,accepted,"Emery, 1884",430872,ants
0,Anochetus_micans,species,accepted,"Brown, 1978",430875,ants
0,Anochetus_minans,species,accepted,"Mann, 1922",430876,ants
0,Anochetus_miserabilis,species,accepted,"Gonzalez-Campero & Elizalde, 2008",430878,ants
0,Anochetus_mixtus,species,accepted,"Radchenko, 1993",430879,ants
0,Anochetus_modicus,species,accepted,"Brown, 1978",430880,ants
0,Anochetus_muzziolii,species,accepted,"Menozzi, 1932",430882,ants
0,Anochetus_myops,species,accepted,"Emery, 1893",430883,ants
0,Anochetus_natalensis,species,accepted,"Arnold, 1926",430884,ants
0,Anochetus_neglectus,species,accepted,"Emery, 1894",430885,ants
0,Anochetus_nietneri,species,accepted,"(Roger, 1861)",430886,ants
0,Anochetus_obscuratus,species,accepted,"Santschi, 1911",430888,ants
0,Anochetus_obscurior,species,accepted,"Brown, 1978",430889,ants
0,Anochetus_orchidicola,species,accepted,"Brown, 1978",430893,ants
0,Anochetus_oriens,species,accepted,"Kempf, 1964",430894,ants
0,Anochetus_orientalis,species,accepted,"Andre, 1887",430895,ants
0,Anochetus_pangantihoni,species,accepted,"Zettel, 2012",430896,ants
0,Anochetus_pangens,species,accepted,"(Walker, 1859)",430897,ants
0,Anochetus_paripungens,species,accepted,"Brown, 1978",430898,ants
0,Anochetus_pattersoni,species,accepted,"Fisher & Smith, 2008",430901,ants
0,Anochetus_pellucidus,species,accepted,"Emery, 1902",430902,ants
0,Anochetus_peracer,species,accepted,"Brown, 1978",430903,ants
0,Anochetus_princeps,species,accepted,"Emery, 1884",430904,ants
0,Anochetus_pubescens,species,accepted,"Brown, 1978",430905,ants
0,Anochetus_punctaticeps,species,accepted,"Mayr, 1901",430906,ants
0,Anochetus_pupulatus,species,accepted,"Brown, 1978",430909,ants
0,Anochetus_rectangularis,species,accepted,"Mayr, 1876",430911,ants
0,Anochetus_risii,species,accepted,"Forel, 1900",430912,ants
0,Anochetus_rothschildi,species,accepted,"Forel, 1907",430915,ants
0,Anochetus_rufus,species,accepted,"(Jerdon, 1851)",430917,ants
0,Anochetus_ruginotus,species,accepted,"Stitz, 1925",430918,ants
0,Anochetus_rugosus,species,accepted,"(Smith, 1857)",430919,ants
0,Anochetus_schoedli,species,accepted,"Zettel, 2012",430921,ants
0,Anochetus_sedilloti,species,accepted,"Emery, 1884",430923,ants
0,Anochetus_seminiger,species,accepted,"Donisthorpe, 1943",430924,ants
0,Anochetus_shohki,species,accepted,"Terayama, 1996",430926,ants
0,Anochetus_simoni,species,accepted,"Emery, 1890",430928,ants
0,Anochetus_siphneus,species,accepted,"Brown, 1978",430929,ants
0,Anochetus_splendidulus,species,accepted,"Yasumatsu, 1940",430932,ants
0,Anochetus_striatulus,species,accepted,"Emery, 1890",430933,ants
0,Anochetus_strigatellus,species,accepted,"Brown, 1978",430934,ants
0,Anochetus_subcoecus,species,accepted,"Forel, 1912",430935,ants
0,Anochetus_talpa,species,accepted,"Forel, 1901",430940,ants
0,Anochetus_targionii,species,accepted,"Emery, 1894",430941,ants
0,Anochetus_testaceus,species,accepted,"Forel, 1893",430943,ants
0,Anochetus_traegaordhi,species,accepted,"Mayr, 1904",430944,ants
0,Anochetus_tua,species,accepted,"Brown, 1978",430945,ants
0,Anochetus_turneri,species,accepted,"Forel, 1900",430946,ants
0,Anochetus_vallensis,species,accepted,"Lattke, 1987",430949,ants
0,Anochetus_variegatus,species,accepted,"Donisthorpe, 1938",430950,ants
0,Anochetus_vexator,species,accepted,"Kempf, 1964",430951,ants
0,Anochetus_werneri,species,accepted,"Zettel, 2012",430952,ants
0,Anochetus_yerburyi,species,accepted,"Forel, 1900",430953,ants
0,Anomalomyrma_boltoni,species,accepted,"Borowiec et al., 2011",430955,ants
0,Anomalomyrma_helenae,species,accepted,"Borowiec et al., 2011",430956,ants
0,Anomalomyrma_taylori,species,accepted,"Bolton, 1990",430958,ants
0,Anonychomyrma_anguliceps,species,accepted,"(Forel, 1901)",430959,ants
0,Anonychomyrma_angusta,species,accepted,"(Stitz, 1911)",430960,ants
0,Anonychomyrma_arcadia,species,accepted,"(Forel, 1915)",430961,ants
0,Anonychomyrma_itinerans_ballaratensis,species,accepted,"(Forel, 1902)",430962,ants
0,Anonychomyrma_scrutator_batesi,species,accepted,"(Forel, 1911)",430963,ants
0,Anonychomyrma_biconvexa,species,accepted,"(Santschi, 1928)",430964,ants
0,Anonychomyrma_dimorpha_contenta,species,accepted,"(Viehmeyer, 1913)",430966,ants
0,Anonychomyrma_itinerans_depilis,species,accepted,"(Forel, 1902)",430967,ants
0,Anonychomyrma_dimorpha,species,accepted,"(Viehmeyer, 1912)",430968,ants
0,Anonychomyrma_extensa,species,accepted,"(Emery, 1887)",430969,ants
0,Anonychomyrma_fornicata,species,accepted,"(Emery, 1914)",430971,ants
0,Anonychomyrma_froggatti,species,accepted,"(Forel, 1902)",430972,ants
0,Anonychomyrma_gigantea,species,accepted,"(Donisthorpe, 1943)",430974,ants
0,Anonychomyrma_gilberti,species,accepted,"(Forel, 1902)",430975,ants
0,Anonychomyrma_glabrata,species,accepted,"(Smith, 1857)",430976,ants
0,Anonychomyrma_incisa,species,accepted,"(Stitz, 1932)",430977,ants
0,Anonychomyrma_itinerans,species,accepted,"(Lowne, 1865)",430978,ants
0,Anonychomyrma_longicapitata,species,accepted,"(Donisthorpe, 1947)",430979,ants
0,Anonychomyrma_longiceps,species,accepted,"(Forel, 1907)",430980,ants
0,Anonychomyrma_malandana,species,accepted,"(Forel, 1915)",430981,ants
0,Anonychomyrma_minuta,species,accepted,"(Donisthorpe, 1943)",430982,ants
0,Anonychomyrma_murina,species,accepted,"(Emery, 1911)",430983,ants
0,Anonychomyrma_myrmex,species,accepted,"Donisthorpe, 1947",430984,ants
0,Anonychomyrma_nitidiceps,species,accepted,"(Andre, 1896)",430985,ants
0,Anonychomyrma_itinerans_perthensis,species,accepted,"(Forel, 1902)",430986,ants
0,Anonychomyrma_polita,species,accepted,"(Stitz, 1912)",430987,ants
0,Anonychomyrma_procidua,species,accepted,"(Erichson, 1842)",430988,ants
0,Anonychomyrma_purpurescens,species,accepted,"(Lowne, 1865)",430989,ants
0,Anonychomyrma_scrutator,species,accepted,"(Smith, 1859)",430991,ants
0,Anonychomyrma_sellata,species,accepted,"(Stitz, 1911)",430992,ants
0,Anonychomyrma_tigris,species,accepted,"(Stitz, 1912)",430993,ants
0,Anoplolepis_carinata,species,accepted,"(Emery, 1899)",430996,ants
0,Anoplolepis_custodiens,species,accepted,"(Smith, 1858)",430997,ants
0,Anoplolepis_custodiens_detrita,species,accepted,"(Emery, 1892)",430998,ants
0,Anoplolepis_fallax,species,accepted,"(Mayr, 1865)",430999,ants
0,Anoplolepis_steingroeveri_gertrudae,species,accepted,"(Forel, 1900)",431000,ants
0,Anoplolepis_gracilipes,species,accepted,"(Smith, 1857)",431001,ants
0,Anoplolepis_custodiens_hirsuta,species,accepted,"(Emery, 1892)",431003,ants
0,Anoplolepis_nuptialis,species,accepted,"(Santschi, 1917)",431005,ants
0,Anoplolepis_opaciventris,species,accepted,"(Emery, 1899)",431006,ants
0,Anoplolepis_steingroeveri_parsonsi,species,accepted,"Santschi, 1937",431007,ants
0,Anoplolepis_custodiens_pilipes,species,accepted,"(Emery, 1892)",431008,ants
0,Anoplolepis_rufescens,species,accepted,"(Santschi, 1917)",431009,ants
0,Anoplolepis_steingroeveri,species,accepted,"(Forel, 1894)",431010,ants
0,Anoplolepis_tenella,species,accepted,"(Santschi, 1911)",431011,ants
0,Aphaenogaster_aktaci,species,accepted,"Kiran & Tezcan, 2008",431014,ants
0,Aphaenogaster_afra,species,accepted,"Santschi, 1933",431015,ants
0,Aphaenogaster_angulata,species,accepted,"Viehmeyer, 1922",431019,ants
0,Aphaenogaster_annandalei,species,accepted,"Mukerjee, 1930",431022,ants
0,Aphaenogaster_sardoa_anoemica,species,accepted,"Santschi, 1910",431023,ants
0,Aphaenogaster_araneoides,species,accepted,"Emery, 1890",431026,ants
0,Aphaenogaster_subterraneoides_armeniaca,species,accepted,"Arnol'di, 1968",431028,ants
0,Aphaenogaster_ashmeadi,species,accepted,"(Emery, 1895)",431029,ants
0,Aphaenogaster_atlantis,species,accepted,"Santschi, 1929",431030,ants
0,Aphaenogaster_balcanica,species,accepted,"(Emery, 1898)",431035,ants
0,Aphaenogaster_baogong,species,accepted,"Terayama, 2009",431036,ants
0,Aphaenogaster_barbara,species,accepted,"Shattuck, 2008",431037,ants
0,Aphaenogaster_barbigula,species,accepted,"Wheeler, 1916",431038,ants
0,Aphaenogaster_baronii,species,accepted,"Cagniant, 1988",431040,ants
0,Aphaenogaster_beccarii,species,accepted,"Emery, 1887",431041,ants
0,Aphaenogaster_beesoni,species,accepted,"Donisthorpe, 1933",431042,ants
0,Malagidris_belti,species,accepted,"(Forel, 1895)",431043,ants
0,Aphaenogaster_boulderensis,species,accepted,"Smith, 1941",431045,ants
0,Aphaenogaster_brevicollis,species,accepted,"Forel, 1899",431046,ants
0,Aphaenogaster_burri,species,accepted,"(Donisthorpe, 1950)",431048,ants
0,Aphaenogaster_testaceopilosa_cabylica,species,accepted,"Stitz, 1917",431049,ants
0,Aphaenogaster_caeciliae,species,accepted,"Viehmeyer, 1922",431050,ants
0,Aphaenogaster_campana,species,accepted,"Emery, 1878",431051,ants
0,Aphaenogaster_testaceopilosa_canescens,species,accepted,"(Emery, 1895)",431053,ants
0,Aphaenogaster_cardenai,species,accepted,"Espadaler, 1981",431055,ants
0,Aphaenogaster_carolinensis,species,accepted,"Wheeler, 1915",431056,ants
0,Aphaenogaster_cavernicola,species,accepted,"Donisthorpe, 1938",431057,ants
0,Aphaenogaster_cecconii,species,accepted,"Emery, 1894",431058,ants
0,Aphaenogaster_swammerdami_clara,species,accepted,"(Santschi, 1915)",431060,ants
0,Aphaenogaster_concolor,species,accepted,"Watanabe & Yamane, 1999",431063,ants
0,Aphaenogaster_praenoda_confinis,species,accepted,"Santschi, 1933",431064,ants
0,Aphaenogaster_cristata,species,accepted,"(Forel, 1902)",431069,ants
0,Aphaenogaster_crocea,species,accepted,"Andre, 1881",431070,ants
0,Aphaenogaster_crocea_croceoides,species,accepted,"Forel, 1890",431071,ants
0,Aphaenogaster_curiosa,species,accepted,"Santschi, 1933",431072,ants
0,Aphaenogaster_swammerdami_curta,species,accepted,"Forel, 1891",431073,ants
0,Aphaenogaster_dejeani,species,accepted,"Cagniant, 1982",431075,ants
0,Aphaenogaster_depilis,species,accepted,"Santschi, 1911",431076,ants
0,Aphaenogaster_depressa,species,accepted,"Bolton, 1995",431077,ants
0,Aphaenogaster_senilis_disjuncta,species,accepted,"Santschi, 1933",431078,ants
0,Aphaenogaster_dlusskyi,species,accepted,"Radchenko & Arakelian, 1991",431079,ants
0,Aphaenogaster_donann,species,accepted,"Watanabe & Yamane, 1999",431081,ants
0,Aphaenogaster_dromedaria,species,accepted,"(Emery, 1900)",431082,ants
0,Aphaenogaster_dulcineae,species,accepted,"Emery, 1924",431083,ants
0,Aphaenogaster_edentula,species,accepted,"Watanabe & Yamane, 1999",431086,ants
0,Aphaenogaster_praedo_ellipsoida,species,accepted,"Santschi, 1933",431087,ants
0,Aphaenogaster_epirotes,species,accepted,"(Emery, 1895)",431090,ants
0,Aphaenogaster_erabu,species,accepted,"Nishizono & Yamane, 1990",431091,ants
0,Aphaenogaster_espadaleri,species,accepted,"Cagniant, 1984",431092,ants
0,Aphaenogaster_exasperata,species,accepted,"Wheeler, 1921",431094,ants
0,Aphaenogaster_fabulosa,species,accepted,"Arnol'di, 1968",431096,ants
0,Aphaenogaster_fallax,species,accepted,"Cagniant, 1992",431097,ants
0,Aphaenogaster_famelica,species,accepted,"(Smith, 1874)",431098,ants
0,Aphaenogaster_faureli,species,accepted,"Cagniant, 1969",431099,ants
0,Aphaenogaster_feae,species,accepted,"Emery, 1889",431100,ants
0,Aphaenogaster_fengbo,species,accepted,"Terayama, 2009",431101,ants
0,Aphaenogaster_festae,species,accepted,"Emery, 1915",431102,ants
0,Aphaenogaster_finzii,species,accepted,"Muller, 1921",431103,ants
0,Aphaenogaster_flemingi,species,accepted,"Smith, 1928",431106,ants
0,Aphaenogaster_floridana,species,accepted,"Smith, 1941",431107,ants
0,Aphaenogaster_foreli,species,accepted,"Cagniant, 1996",431108,ants
0,Aphaenogaster_friederichsi,species,accepted,"Forel, 1918",431109,ants
0,Aphaenogaster_fulva,species,accepted,"Roger, 1863",431112,ants
0,Aphaenogaster_geei,species,accepted,"Wheeler, 1921",431116,ants
0,Aphaenogaster_gemella,species,accepted,"(Roger, 1862)",431117,ants
0,Aphaenogaster_georgica,species,accepted,"Arnol'di, 1968",431118,ants
0,Aphaenogaster_gibbosa,species,accepted,"(Latreille, 1798)",431119,ants
0,Aphaenogaster_gonacantha,species,accepted,"(Emery, 1899)",431120,ants
0,Aphaenogaster_gracillima,species,accepted,"Watanabe & Yamane, 1999",431121,ants
0,Aphaenogaster_graeca,species,accepted,"Schulz, 1994",431122,ants
0,Aphaenogaster_haarlovi,species,accepted,"Collingwood, 1961",431124,ants
0,Aphaenogaster_hesperia,species,accepted,"Santschi, 1911",431126,ants
0,Aphaenogaster_holtzi,species,accepted,"(Emery, 1898)",431127,ants
0,Aphaenogaster_gibbosa_homonyma,species,accepted,"Emery, 1921",431128,ants
0,Aphaenogaster_honduriana,species,accepted,"Mann, 1922",431129,ants
0,Aphaenogaster_huachucana,species,accepted,"Creighton, 1934",431130,ants
0,Aphaenogaster_hunanensis,species,accepted,"Wu & Wang, 1992",431131,ants
0,Aphaenogaster_iberica,species,accepted,"Emery, 1908",431132,ants
0,Aphaenogaster_feae_imbellis,species,accepted,"(Emery, 1900)",431134,ants
0,Aphaenogaster_incurviclypea,species,accepted,"Wang & Zheng, 1997",431135,ants
0,Aphaenogaster_inermis,species,accepted,"Forel, 1899",431136,ants
0,Aphaenogaster_inermita,species,accepted,"Bolton, 1995",431138,ants
0,Aphaenogaster_irrigua,species,accepted,"Watanabe & Yamane, 1999",431141,ants
0,Aphaenogaster_isekram,species,accepted,"Bernard, 1977",431142,ants
0,Aphaenogaster_italica,species,accepted,"Bondroit, 1918",431143,ants
0,Aphaenogaster_januschevi,species,accepted,"Arnol'di, 1976",431144,ants
0,Aphaenogaster_japonica,species,accepted,"Forel, 1911",431145,ants
0,Aphaenogaster_kervillei,species,accepted,"Forel, 1910",431146,ants
0,Aphaenogaster_kimberleyensis,species,accepted,"Shattuck, 2008",431147,ants
0,Aphaenogaster_kumejimana,species,accepted,"Watanabe & Yamane, 1999",431148,ants
0,Aphaenogaster_kurdica,species,accepted,"Ruzsky, 1905",431149,ants
0,Aphaenogaster_laevior,species,accepted,"Emery, 1887",431150,ants
0,Aphaenogaster_lamellidens,species,accepted,"Mayr, 1886",431153,ants
0,Aphaenogaster_ledouxi,species,accepted,"Tohme, 1969",431156,ants
0,Aphaenogaster_crocea_lenis,species,accepted,"Santschi, 1911",431157,ants
0,Aphaenogaster_lepida,species,accepted,"Wheeler, 1930",431158,ants
0,Aphaenogaster_lesbica,species,accepted,"Forel, 1913",431159,ants
0,Aphaenogaster_leveillei,species,accepted,"Emery, 1881",431160,ants
0,Aphaenogaster_longiceps,species,accepted,"(Smith, 1858)",431163,ants
0,Aphaenogaster_loriai,species,accepted,"(Emery, 1897)",431165,ants
0,Aphaenogaster_lustrans,species,accepted,"Smith, 1961",431167,ants
0,Aphaenogaster_luteipes,species,accepted,"Watanabe & Yamane, 1999",431168,ants
